token	freq	lMI	rMI
trudged	1.7143836790673752e-05	0.00018221324733631882	0.00019397790676878028
completed	1.7143836790673752e-05	0.00013434877443926644	9.340710542288061e-05
maria	1.7143836790673752e-05	0.0002372629611599059	0.0002544153256133458
undo	1.7143836790673752e-05	9.046580994005263e-05	0.0001129846004756006
remainder	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
strive	1.7143836790673752e-05	0.00013117772517924885	0.0001224538334005308
scattered	1.7143836790673752e-05	0.00018659150937714274	0.0002544153256133458
jumbled	1.7143836790673752e-05	0.00013594582087743184	0.0001874029142377516
malignancies	1.7143836790673752e-05	0.0002544153256133458	6.76476329683095e-05
worshippers	1.7143836790673752e-05	0.00016252064105187885	0.0002443818356093809
learning	1.7143836790673752e-05	0.0002100771067025011	0.00014741193391637527
little-girl	1.7143836790673752e-05	0.00011445423855174495	0.00017792552923528543
blundered	1.7143836790673752e-05	0.00010848653124963511	0.000147908518429439
decrees	1.7143836790673752e-05	0.00023174113314859628	0.00011445423855174495
lairs	1.7143836790673752e-05	0.00018358835837530588	0.00020004361669853621
yearning	1.7143836790673752e-05	0.0001063078994942103	6.76476329683095e-05
obey	1.7143836790673752e-05	8.650167670560218e-05	8.650167670560218e-05
drafting	1.7143836790673752e-05	0.00022722947115594102	0.00022011059670646598
dapper	1.7143836790673752e-05	9.340710542288061e-05	0.00018659150937714274
mommor	1.7143836790673752e-05	0.00020809639938324523	0.00010848653124963511
fought	1.7143836790673752e-05	9.398674247586816e-05	0.0001129846004756006
fiddles	1.7143836790673752e-05	0.0002443818356093809	0.0002544153256133458
citron	1.7143836790673752e-05	0.0002234149152934953	0.0002234149152934953
necessities	1.7143836790673752e-05	0.00016904320637868575	0.00012867276754204997
mercy	1.7143836790673752e-05	0.0001063078994942103	8.650167670560218e-05
regal	1.7143836790673752e-05	0.00023174113314859628	0.00017792552923528543
betties	1.7143836790673752e-05	0.0002544153256133458	9.046580994005263e-05
conveyed	1.7143836790673752e-05	8.650167670560218e-05	0.00014597931088139674
flames	1.7143836790673752e-05	9.19014759962469e-05	0.00020455527869119147
guide	1.7143836790673752e-05	0.00013117772517924885	0.0001225136777613459
brass-bound	1.7143836790673752e-05	0.00021223025814216524	0.0001762933576937966
distaste	1.7143836790673752e-05	0.0002544153256133458	0.00011724478855673233
ego	1.7143836790673752e-05	0.0001724037012239758	0.0002544153256133458
drumming	1.7143836790673752e-05	0.0002100771067025011	0.00020004361669853621
parading	1.7143836790673752e-05	9.847571246222304e-05	0.0001660849861765491
roll	1.7143836790673752e-05	9.046580994005263e-05	9.340710542288061e-05
goodnight	1.7143836790673752e-05	0.0001225136777613459	0.0001393682572597861
stiffening	1.7143836790673752e-05	0.00018580586779958617	0.00010135916044603834
still-dark	1.7143836790673752e-05	6.76476329683095e-05	0.00027156769006678573
healthy	1.7143836790673752e-05	0.000147908518429439	0.0002443818356093809
concerning	1.7143836790673752e-05	0.0002014580377237669	0.00021223025814216524
stuffed	1.7143836790673752e-05	0.00011724478855673233	0.00011863927753808511
chicks	1.7143836790673752e-05	0.0002544153256133458	9.046580994005263e-05
106	1.7143836790673752e-05	0.0002443818356093809	8.650167670560218e-05
graphic	1.7143836790673752e-05	9.340710542288061e-05	8.650167670560218e-05
lipowa	1.7143836790673752e-05	0.00022722947115594102	0.0002544153256133458
studies	1.7143836790673752e-05	0.00027156769006678573	0.00010135916044603834
interests	1.7143836790673752e-05	0.0002544153256133458	0.00014462510869970476
telegrams	1.7143836790673752e-05	0.00013067269476995088	0.00015994362460995483
apple	1.7143836790673752e-05	0.00014597931088139674	8.650167670560218e-05
claimed	1.7143836790673752e-05	9.398674247586816e-05	9.046580994005263e-05
applauded	1.7143836790673752e-05	9.847571246222304e-05	8.650167670560218e-05
jaws	1.7143836790673752e-05	0.0001225136777613459	0.0002234149152934953
crazed	1.7143836790673752e-05	0.00020626255084005537	0.00014404623713052862
gunpowder	1.7143836790673752e-05	9.19014759962469e-05	0.00011445423855174495
pure	1.7143836790673752e-05	0.0002443818356093809	0.00027156769006678573
jingled	1.7143836790673752e-05	0.00027156769006678573	0.0002544153256133458
weaker	1.7143836790673752e-05	6.76476329683095e-05	0.00022011059670646598
mingled	1.7143836790673752e-05	6.76476329683095e-05	0.0002544153256133458
shattered	1.7143836790673752e-05	9.19014759962469e-05	0.0002014580377237669
weirs	1.7143836790673752e-05	0.00022722947115594102	8.650167670560218e-05
chatter	1.7143836790673752e-05	6.76476329683095e-05	9.046580994005263e-05
basin	1.7143836790673752e-05	9.340710542288061e-05	8.650167670560218e-05
rat-holes	1.7143836790673752e-05	0.00011863927753808511	8.650167670560218e-05
briefed	1.7143836790673752e-05	0.00010848653124963511	6.76476329683095e-05
rameau	1.7143836790673752e-05	0.00011445423855174495	0.00010848653124963511
lasted	1.7143836790673752e-05	0.0001129846004756006	0.00013067269476995088
marvelous	1.7143836790673752e-05	0.00011445423855174495	0.00027156769006678573
impaling	1.7143836790673752e-05	0.00027156769006678573	0.0002544153256133458
cop	1.7143836790673752e-05	0.0002544153256133458	0.0002544153256133458
ambitions	1.7143836790673752e-05	0.0001063078994942103	0.0001224538334005308
wasted	1.7143836790673752e-05	9.847571246222304e-05	0.00012039050286215734
angular	1.7143836790673752e-05	0.0002014580377237669	0.00023174113314859628
mice	1.7143836790673752e-05	0.0001224538334005308	0.00013646680077560716
quacked	1.7143836790673752e-05	9.398674247586816e-05	0.00011863927753808511
accounts	1.7143836790673752e-05	0.0002100771067025011	0.00013594582087743184
publishers	1.7143836790673752e-05	0.00020455527869119147	0.00013646680077560716
microscope	1.7143836790673752e-05	9.340710542288061e-05	0.00021458876869515637
provides	1.7143836790673752e-05	0.0001129846004756006	0.00022011059670646598
proposition	1.7143836790673752e-05	0.00017792552923528543	9.847571246222304e-05
civic	1.7143836790673752e-05	0.00010135916044603834	0.00027156769006678573
spic	1.7143836790673752e-05	8.650167670560218e-05	0.00027156769006678573
rheinholdt	1.7143836790673752e-05	0.00020295823225302607	0.00010848653124963511
bewilderingly	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
administrators	1.7143836790673752e-05	0.0002544153256133458	0.0002443818356093809
inquisitor	1.7143836790673752e-05	6.76476329683095e-05	0.00012937426547831178
ports	1.7143836790673752e-05	6.76476329683095e-05	6.76476329683095e-05
differently	1.7143836790673752e-05	0.0002234149152934953	0.00014146764888874148
graduate	1.7143836790673752e-05	9.046580994005263e-05	0.00013067269476995088
half-expressed	1.7143836790673752e-05	6.76476329683095e-05	0.00027156769006678573
cardinal	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
slimed	1.7143836790673752e-05	9.847571246222304e-05	0.00022722947115594102
chills	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
tension	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
willed	1.7143836790673752e-05	0.0002234149152934953	0.00011724478855673233
container	1.7143836790673752e-05	0.00020809639938324523	0.00019743640424171643
adjustments	1.7143836790673752e-05	0.00014225329046629805	0.00010848653124963511
russet	1.7143836790673752e-05	0.00014404623713052862	0.0002544153256133458
fuzzy	1.7143836790673752e-05	0.00022722947115594102	0.00027156769006678573
bawling	1.7143836790673752e-05	0.00015994362460995483	0.0001063078994942103
toot-toot	1.7143836790673752e-05	0.0002100771067025011	9.046580994005263e-05
cherry	1.7143836790673752e-05	9.340710542288061e-05	0.00023174113314859628
hawksworth	1.7143836790673752e-05	0.00027156769006678573	0.00015330526295047645
2,500	1.7143836790673752e-05	0.00021719598115197612	0.00013067269476995088
alternately	1.7143836790673752e-05	0.00022722947115594102	0.0002443818356093809
workshop	1.7143836790673752e-05	0.0001063078994942103	0.00014362080032840564
aspirin	1.7143836790673752e-05	9.19014759962469e-05	9.046580994005263e-05
georgia	1.7143836790673752e-05	6.76476329683095e-05	0.00027156769006678573
frames	1.7143836790673752e-05	0.0002544153256133458	9.19014759962469e-05
pews	1.7143836790673752e-05	6.76476329683095e-05	0.00022011059670646598
low-lying	1.7143836790673752e-05	9.340710542288061e-05	0.00023174113314859628
indication	1.7143836790673752e-05	0.00014597931088139674	9.19014759962469e-05
advisedly	1.7143836790673752e-05	0.00027156769006678573	0.00017967300550531876
lengthily	1.7143836790673752e-05	8.650167670560218e-05	9.046580994005263e-05
concrete	1.7143836790673752e-05	8.650167670560218e-05	9.847571246222304e-05
floods	1.7143836790673752e-05	6.76476329683095e-05	0.00012039050286215734
carts	1.7143836790673752e-05	0.0002443818356093809	0.0001747622117769669
habits	1.7143836790673752e-05	0.0001063078994942103	0.0001415968691883145
pushing	1.7143836790673752e-05	0.00027156769006678573	0.00017195782193317558
applied	1.7143836790673752e-05	8.650167670560218e-05	0.0001129846004756006
rested	1.7143836790673752e-05	0.0002544153256133458	0.0002443818356093809
pilot	1.7143836790673752e-05	6.76476329683095e-05	0.00019622906083609053
thinks	1.7143836790673752e-05	0.00015480545747973567	6.76476329683095e-05
francesco	1.7143836790673752e-05	0.0002544153256133458	9.340710542288061e-05
black-clad	1.7143836790673752e-05	6.76476329683095e-05	0.00020295823225302607
nerve	1.7143836790673752e-05	6.76476329683095e-05	9.046580994005263e-05
vacuum	1.7143836790673752e-05	0.00014362080032840564	0.00011445423855174495
marvelously	1.7143836790673752e-05	9.340710542288061e-05	0.00027156769006678573
tensely	1.7143836790673752e-05	0.00022722947115594102	0.00012039050286215734
sockdologizing	1.7143836790673752e-05	0.00013195513878295188	0.00016252064105187885
fumbling	1.7143836790673752e-05	0.0001225136777613459	9.046580994005263e-05
fearfully	1.7143836790673752e-05	0.00022011059670646598	0.00015130856491587483
writers	1.7143836790673752e-05	0.00018358835837530588	0.00015480545747973567
forbid	1.7143836790673752e-05	0.0002372629611599059	0.00022722947115594102
avoid	1.7143836790673752e-05	9.046580994005263e-05	0.0002372629611599059
receipts	1.7143836790673752e-05	9.19014759962469e-05	0.0001129846004756006
develop	1.7143836790673752e-05	9.046580994005263e-05	0.0001224538334005308
slope's	1.7143836790673752e-05	6.76476329683095e-05	0.0002544153256133458
legislature	1.7143836790673752e-05	0.00020626255084005537	0.00027156769006678573
colleagues	1.7143836790673752e-05	0.0002443818356093809	0.00011863927753808511
mighty	1.7143836790673752e-05	0.00016539756333002273	0.00023174113314859628
shriveled	1.7143836790673752e-05	0.00017108946507703298	9.19014759962469e-05
tepid	1.7143836790673752e-05	0.00017907669638265062	0.00018028403978827653
skinny	1.7143836790673752e-05	0.0001063078994942103	0.00020809639938324523
objection	1.7143836790673752e-05	0.0001724037012239758	9.046580994005263e-05
bandits	1.7143836790673752e-05	6.76476329683095e-05	9.340710542288061e-05
sentences	1.7143836790673752e-05	0.0001882418295304729	0.00023174113314859628
peacefully	1.7143836790673752e-05	0.00018289125224509633	0.00016789203923132053
fertile	1.7143836790673752e-05	0.0002372629611599059	0.00021719598115197612
monticello	1.7143836790673752e-05	6.76476329683095e-05	0.0002544153256133458
medmenham	1.7143836790673752e-05	0.00019397790676878028	0.0002372629611599059
warning	1.7143836790673752e-05	0.00014506832588183306	0.00011445423855174495
member	1.7143836790673752e-05	9.340710542288061e-05	9.19014759962469e-05
spattered	1.7143836790673752e-05	0.00016904320637868575	0.00011863927753808511
inquire	1.7143836790673752e-05	9.046580994005263e-05	0.00015150113889270635
chops	1.7143836790673752e-05	0.00027156769006678573	0.00010135916044603834
high-school	1.7143836790673752e-05	0.0001063078994942103	0.0002234149152934953
defied	1.7143836790673752e-05	0.0002443818356093809	6.76476329683095e-05
pardon	1.7143836790673752e-05	0.0001619243319292107	6.76476329683095e-05
musings	1.7143836790673752e-05	0.00027156769006678573	0.0002372629611599059
quoting	1.7143836790673752e-05	0.00027156769006678573	0.00013646680077560716
redheader	1.7143836790673752e-05	0.00021719598115197612	9.847571246222304e-05
organizing	1.7143836790673752e-05	0.0001511174780116159	9.340710542288061e-05
shops	1.7143836790673752e-05	6.76476329683095e-05	6.76476329683095e-05
trap	1.7143836790673752e-05	9.340710542288061e-05	0.00013195513878295188
ransom	1.7143836790673752e-05	0.00027156769006678573	0.00022722947115594102
senseless	1.7143836790673752e-05	0.00014741193391637527	9.398674247586816e-05
chiba	1.7143836790673752e-05	0.00010135916044603834	8.650167670560218e-05
policemen	1.7143836790673752e-05	0.00027156769006678573	0.00018221324733631882
screeching	1.7143836790673752e-05	9.847571246222304e-05	0.00012349141012059337
coughing	1.7143836790673752e-05	0.0002544153256133458	8.650167670560218e-05
integrity	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
christsake	1.7143836790673752e-05	0.0001682698424650558	0.00014981965687763753
omissions	1.7143836790673752e-05	0.0001224538334005308	0.00015330526295047645
bulb	1.7143836790673752e-05	0.00018221324733631882	0.00018221324733631882
tuscany	1.7143836790673752e-05	9.19014759962469e-05	0.00010135916044603834
activities	1.7143836790673752e-05	0.00020455527869119147	0.00010135916044603834
adamant	1.7143836790673752e-05	8.650167670560218e-05	0.00012039050286215734
logic	1.7143836790673752e-05	0.00027156769006678573	9.340710542288061e-05
smallpox	1.7143836790673752e-05	0.0001224538334005308	8.650167670560218e-05
critics	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
sure-enough	1.7143836790673752e-05	9.340710542288061e-05	0.00020295823225302607
marriages	1.7143836790673752e-05	0.00016440096027752675	0.00016440096027752675
dancers	1.7143836790673752e-05	9.19014759962469e-05	8.650167670560218e-05
consummated	1.7143836790673752e-05	0.0002443818356093809	0.00022722947115594102
exploits	1.7143836790673752e-05	0.00027156769006678573	0.00013117772517924885
yearned	1.7143836790673752e-05	0.00020004361669853621	0.0001224538334005308
stifle	1.7143836790673752e-05	9.046580994005263e-05	0.0001129846004756006
corrupt	1.7143836790673752e-05	0.00015018356977638191	9.398674247586816e-05
purchase	1.7143836790673752e-05	6.76476329683095e-05	9.847571246222304e-05
catskill	1.7143836790673752e-05	9.19014759962469e-05	0.00022011059670646598
lust	1.7143836790673752e-05	9.19014759962469e-05	0.0001393682572597861
quietness	1.7143836790673752e-05	0.0002544153256133458	0.00016865350334614626
oil-well	1.7143836790673752e-05	0.00014597931088139674	0.0002014580377237669
collected	1.7143836790673752e-05	0.00010848653124963511	0.00019870568918440657
unready	1.7143836790673752e-05	0.00015018356977638191	0.0001224538334005308
herald	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
puzzle	1.7143836790673752e-05	0.00013117772517924885	0.00015711981881292222
clothing	1.7143836790673752e-05	0.0002443818356093809	8.650167670560218e-05
conditions	1.7143836790673752e-05	0.00027156769006678573	0.00013067269476995088
prey	1.7143836790673752e-05	9.847571246222304e-05	9.046580994005263e-05
flops	1.7143836790673752e-05	0.0001706664525346363	0.0001660849861765491
ignorant	1.7143836790673752e-05	0.00027156769006678573	0.00023174113314859628
technique	1.7143836790673752e-05	0.0002544153256133458	0.00012937426547831178
cackled	1.7143836790673752e-05	8.650167670560218e-05	0.00011863927753808511
miserable	1.7143836790673752e-05	0.00014644769643217177	0.00012349141012059337
vase	1.7143836790673752e-05	0.00027156769006678573	0.00010135916044603834
campmate	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
gentry	1.7143836790673752e-05	6.76476329683095e-05	9.398674247586816e-05
beethoven's	1.7143836790673752e-05	0.0001129846004756006	0.0002544153256133458
communiques	1.7143836790673752e-05	8.650167670560218e-05	0.00020626255084005537
retied	1.7143836790673752e-05	8.650167670560218e-05	0.0001063078994942103
hire	1.7143836790673752e-05	0.00012937426547831178	9.340710542288061e-05
cows	1.7143836790673752e-05	0.00023174113314859628	0.00027156769006678573
pursuing	1.7143836790673752e-05	0.00013594582087743184	0.00012444450473487459
dice	1.7143836790673752e-05	0.0001441896904663998	0.00021719598115197612
madame	1.7143836790673752e-05	8.650167670560218e-05	0.00020809639938324523
rows	1.7143836790673752e-05	0.00016440096027752675	9.19014759962469e-05
collection	1.7143836790673752e-05	9.340710542288061e-05	9.847571246222304e-05
alley	1.7143836790673752e-05	0.00014597931088139674	0.00027156769006678573
emanations	1.7143836790673752e-05	0.00027156769006678573	0.00013646680077560716
thankfulness	1.7143836790673752e-05	9.340710542288061e-05	0.0001224538334005308
preferred	1.7143836790673752e-05	0.00016021705978034678	9.046580994005263e-05
somebody'll	1.7143836790673752e-05	0.0001667920523113755	0.0002544153256133458
gingerly	1.7143836790673752e-05	0.00011863927753808511	0.00020004361669853621
shrilly	1.7143836790673752e-05	0.0002443818356093809	0.00010135916044603834
sixty-two	1.7143836790673752e-05	8.650167670560218e-05	0.00019622906083609053
falls	1.7143836790673752e-05	0.00021719598115197612	8.650167670560218e-05
recall	1.7143836790673752e-05	9.046580994005263e-05	0.00017792552923528543
halls	1.7143836790673752e-05	6.76476329683095e-05	0.00013594582087743184
quixotic	1.7143836790673752e-05	0.0001063078994942103	0.0002234149152934953
swell	1.7143836790673752e-05	9.340710542288061e-05	0.0002544153256133458
confirming	1.7143836790673752e-05	0.00027156769006678573	0.00021458876869515637
sailing	1.7143836790673752e-05	0.0002544153256133458	0.00027156769006678573
hoops	1.7143836790673752e-05	0.00027156769006678573	0.0001929247422490612
wailing	1.7143836790673752e-05	0.0002544153256133458	0.00022011059670646598
seasonal	1.7143836790673752e-05	0.00011863927753808511	0.0002443818356093809
bathing	1.7143836790673752e-05	0.0002100771067025011	0.00023174113314859628
beadle	1.7143836790673752e-05	6.76476329683095e-05	0.0002544153256133458
web	1.7143836790673752e-05	0.0002544153256133458	0.0002443818356093809
disarm	1.7143836790673752e-05	8.650167670560218e-05	6.76476329683095e-05
anticipate	1.7143836790673752e-05	9.046580994005263e-05	0.00021719598115197612
ebullient	1.7143836790673752e-05	0.00014597931088139674	0.0002443818356093809
accelerator	1.7143836790673752e-05	6.76476329683095e-05	0.0001706664525346363
particulars	1.7143836790673752e-05	0.0001762933576937966	9.847571246222304e-05
package	1.7143836790673752e-05	0.0001063078994942103	0.00010135916044603834
imbedded	1.7143836790673752e-05	8.650167670560218e-05	0.00020626255084005537
conciliatory	1.7143836790673752e-05	8.650167670560218e-05	0.00011863927753808511
denounce	1.7143836790673752e-05	9.046580994005263e-05	0.00014506832588183306
claiming	1.7143836790673752e-05	0.0002544153256133458	0.00011445423855174495
technician	1.7143836790673752e-05	0.00020455527869119147	0.00010848653124963511
mosquitoes	1.7143836790673752e-05	0.00027156769006678573	0.0001742721832663621
score	1.7143836790673752e-05	6.76476329683095e-05	0.00011863927753808511
benefit	1.7143836790673752e-05	9.340710542288061e-05	0.00021458876869515637
vulturidae	1.7143836790673752e-05	0.00016313167533483664	9.19014759962469e-05
wheeling	1.7143836790673752e-05	0.00010135916044603834	0.0001522867804702629
lemonade	1.7143836790673752e-05	0.00027156769006678573	9.046580994005263e-05
davao	1.7143836790673752e-05	9.046580994005263e-05	0.00021458876869515637
individually	1.7143836790673752e-05	0.00020295823225302607	6.76476329683095e-05
minuet	1.7143836790673752e-05	0.00027156769006678573	0.0001660849861765491
psychic	1.7143836790673752e-05	0.00021719598115197612	0.00027156769006678573
students	1.7143836790673752e-05	0.0002372629611599059	8.650167670560218e-05
first-class	1.7143836790673752e-05	9.340710542288061e-05	0.00027156769006678573
sardines	1.7143836790673752e-05	6.76476329683095e-05	0.00014404623713052862
nausea	1.7143836790673752e-05	9.340710542288061e-05	0.00010135916044603834
designer	1.7143836790673752e-05	0.0002544153256133458	0.00021223025814216524
steeled	1.7143836790673752e-05	0.00016904320637868575	0.00019743640424171643
defy	1.7143836790673752e-05	9.046580994005263e-05	0.0002372629611599059
dependable	1.7143836790673752e-05	8.650167670560218e-05	0.00010135916044603834
serenaded	1.7143836790673752e-05	0.0002443818356093809	0.00014404623713052862
r's	1.7143836790673752e-05	0.00023174113314859628	8.650167670560218e-05
sheepskin	1.7143836790673752e-05	8.650167670560218e-05	0.00027156769006678573
fiery	1.7143836790673752e-05	0.00020455527869119147	0.0002544153256133458
tells	1.7143836790673752e-05	9.398674247586816e-05	0.0001441896904663998
exhaust	1.7143836790673752e-05	0.00013117772517924885	0.00012444450473487459
reclaimed	1.7143836790673752e-05	9.19014759962469e-05	0.0002100771067025011
heaped	1.7143836790673752e-05	0.00022722947115594102	0.00011863927753808511
teakettle	1.7143836790673752e-05	6.76476329683095e-05	8.650167670560218e-05
replying	1.7143836790673752e-05	0.00027156769006678573	9.046580994005263e-05
leaped	1.7143836790673752e-05	0.00020295823225302607	0.00017792552923528543
loyalty	1.7143836790673752e-05	9.19014759962469e-05	0.0001660849861765491
spouted	1.7143836790673752e-05	0.00027156769006678573	9.340710542288061e-05
brownish	1.7143836790673752e-05	0.00021719598115197612	0.00022011059670646598
robes	1.7143836790673752e-05	0.00014506832588183306	9.398674247586816e-05
sacrilege	1.7143836790673752e-05	9.847571246222304e-05	0.0001129846004756006
chick	1.7143836790673752e-05	9.19014759962469e-05	0.00027156769006678573
motions	1.7143836790673752e-05	0.00027156769006678573	0.00011863927753808511
gigantic	1.7143836790673752e-05	0.00017907669638265062	0.00027156769006678573
busted	1.7143836790673752e-05	0.00017285776224113146	0.0002100771067025011
graceful	1.7143836790673752e-05	9.340710542288061e-05	0.00027156769006678573
disobeyed	1.7143836790673752e-05	0.00010848653124963511	6.76476329683095e-05
refusal	1.7143836790673752e-05	0.0001063078994942103	8.650167670560218e-05
breakables	1.7143836790673752e-05	6.76476329683095e-05	0.00018289125224509633
xavier	1.7143836790673752e-05	0.0002443818356093809	0.00027156769006678573
wise	1.7143836790673752e-05	9.847571246222304e-05	0.000184305673270327
savage	1.7143836790673752e-05	9.19014759962469e-05	0.00027156769006678573
acquainted	1.7143836790673752e-05	0.00023174113314859628	0.00011863927753808511
casts	1.7143836790673752e-05	0.0002443818356093809	8.650167670560218e-05
dere	1.7143836790673752e-05	0.00015130856491587483	0.00014741193391637527
tidings	1.7143836790673752e-05	0.0002372629611599059	0.00021458876869515637
sometime	1.7143836790673752e-05	0.0002372629611599059	0.00020295823225302607
beast	1.7143836790673752e-05	0.00027156769006678573	0.00012039050286215734
subjected	1.7143836790673752e-05	0.0001441896904663998	9.046580994005263e-05
dipped	1.7143836790673752e-05	0.00018028403978827653	0.00016021705978034678
today's	1.7143836790673752e-05	0.00015711981881292222	0.0002544153256133458
hypocrite	1.7143836790673752e-05	9.340710542288061e-05	0.00020004361669853621
tilled	1.7143836790673752e-05	6.76476329683095e-05	0.0002234149152934953
tide	1.7143836790673752e-05	6.76476329683095e-05	0.00015994362460995483
flaunted	1.7143836790673752e-05	0.00022722947115594102	0.0001063078994942103
opposition	1.7143836790673752e-05	0.00027156769006678573	6.76476329683095e-05
cornfield	1.7143836790673752e-05	9.340710542288061e-05	9.340710542288061e-05
slippery	1.7143836790673752e-05	0.0002443818356093809	0.00020004361669853621
untied	1.7143836790673752e-05	0.00020809639938324523	0.0001129846004756006
unpicturesque	1.7143836790673752e-05	0.00021719598115197612	0.00021223025814216524
evenings	1.7143836790673752e-05	0.00016904320637868575	0.00021719598115197612
typhoid	1.7143836790673752e-05	9.847571246222304e-05	8.650167670560218e-05
leadership	1.7143836790673752e-05	0.0002443818356093809	0.0002544153256133458
open-collared	1.7143836790673752e-05	0.00014597931088139674	0.00027156769006678573
solemnly	1.7143836790673752e-05	0.00018221324733631882	0.00020455527869119147
answering	1.7143836790673752e-05	9.19014759962469e-05	0.00011863927753808511
capacity	1.7143836790673752e-05	0.0001724037012239758	0.00027156769006678573
cupboard	1.7143836790673752e-05	0.00018091054492584045	0.0001762933576937966
banister	1.7143836790673752e-05	6.76476329683095e-05	0.00027156769006678573
sherry	1.7143836790673752e-05	9.19014759962469e-05	6.76476329683095e-05
jaunty	1.7143836790673752e-05	9.340710542288061e-05	0.00027156769006678573
sinewy	1.7143836790673752e-05	0.00013067269476995088	0.00016539756333002273
lumber	1.7143836790673752e-05	0.00027156769006678573	0.0001874029142377516
suggest	1.7143836790673752e-05	9.046580994005263e-05	0.0002234149152934953
modeled	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
shuddered	1.7143836790673752e-05	0.00018358835837530588	0.00012349141012059337
smoothing	1.7143836790673752e-05	0.0001415968691883145	0.0001225136777613459
digestible	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
loaf	1.7143836790673752e-05	9.340710542288061e-05	9.19014759962469e-05
grey	1.7143836790673752e-05	0.0002544153256133458	0.00016984152177528322
chorus	1.7143836790673752e-05	0.0002443818356093809	0.0002544153256133458
clusters	1.7143836790673752e-05	0.00016252064105187885	9.19014759962469e-05
perilously	1.7143836790673752e-05	9.847571246222304e-05	0.0002544153256133458
bob	1.7143836790673752e-05	9.046580994005263e-05	0.0002234149152934953
u.s	1.7143836790673752e-05	6.76476329683095e-05	0.0002100771067025011
notified	1.7143836790673752e-05	0.00019001012669457137	0.00014981965687763753
bower	1.7143836790673752e-05	0.00027156769006678573	9.046580994005263e-05
vendors	1.7143836790673752e-05	0.0002372629611599059	0.0002372629611599059
rob	1.7143836790673752e-05	9.046580994005263e-05	6.76476329683095e-05
establishment	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
acceptance	1.7143836790673752e-05	0.00016789203923132053	8.650167670560218e-05
solesmes	1.7143836790673752e-05	9.19014759962469e-05	0.00013195513878295188
helpful	1.7143836790673752e-05	0.00013434877443926644	0.00013067269476995088
softer	1.7143836790673752e-05	9.340710542288061e-05	0.00027156769006678573
pose	1.7143836790673752e-05	9.046580994005263e-05	9.398674247586816e-05
eyebrows	1.7143836790673752e-05	0.0001225136777613459	0.00013594582087743184
denting	1.7143836790673752e-05	0.00022011059670646598	6.76476329683095e-05
no-nonsense	1.7143836790673752e-05	6.76476329683095e-05	0.00023174113314859628
daughters	1.7143836790673752e-05	0.00017907669638265062	0.00013195513878295188
crossing	1.7143836790673752e-05	0.00014146764888874148	6.76476329683095e-05
clippings	1.7143836790673752e-05	0.00023174113314859628	8.650167670560218e-05
locker-room	1.7143836790673752e-05	0.00027156769006678573	0.00019622906083609053
divorce	1.7143836790673752e-05	0.00014252081340846055	0.00023174113314859628
periwinkles	1.7143836790673752e-05	6.76476329683095e-05	0.00013594582087743184
savagely	1.7143836790673752e-05	0.00013434877443926644	0.0002544153256133458
goofed	1.7143836790673752e-05	0.00017526214052020488	0.00012349141012059337
animated	1.7143836790673752e-05	0.0001724037012239758	0.00011863927753808511
flaunting	1.7143836790673752e-05	0.0001667920523113755	0.0001225136777613459
topped	1.7143836790673752e-05	9.847571246222304e-05	0.00014404623713052862
unclaimed	1.7143836790673752e-05	9.19014759962469e-05	0.0002100771067025011
blast	1.7143836790673752e-05	0.0002544153256133458	0.00027156769006678573
emerson	1.7143836790673752e-05	0.00017967300550531876	6.76476329683095e-05
trial	1.7143836790673752e-05	0.00012039050286215734	0.00014225329046629805
insult	1.7143836790673752e-05	0.00027156769006678573	0.0001129846004756006
linger	1.7143836790673752e-05	0.00017792552923528543	0.00012039050286215734
short-lived	1.7143836790673752e-05	9.847571246222304e-05	0.00018659150937714274
mountainsides	1.7143836790673752e-05	6.76476329683095e-05	8.650167670560218e-05
applaud	1.7143836790673752e-05	0.00013117772517924885	0.00023174113314859628
suite	1.7143836790673752e-05	0.00020809639938324523	0.00027156769006678573
rolls	1.7143836790673752e-05	0.00019870568918440657	9.398674247586816e-05
outcome	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
contortion	1.7143836790673752e-05	8.650167670560218e-05	6.76476329683095e-05
urine	1.7143836790673752e-05	8.650167670560218e-05	6.76476329683095e-05
league	1.7143836790673752e-05	0.00027156769006678573	0.00017967300550531876
titles	1.7143836790673752e-05	6.76476329683095e-05	9.398674247586816e-05
signed	1.7143836790673752e-05	0.000121804923887388	6.76476329683095e-05
selfeffacing	1.7143836790673752e-05	0.0001063078994942103	0.0002234149152934953
taut	1.7143836790673752e-05	0.00016252064105187885	0.0002544153256133458
